# # Wavenumber (/cm)    Modulation
1.999932685482631882e+02 2.231576287169207556e-02
2.000066014328330937e+02 2.261431817342499095e-02
2.000199352062619482e+02 2.267981994203311508e-02
2.000332698686090396e+02 2.246365768835966240e-02
2.000466054199336270e+02 2.252391302993751038e-02
2.000599418602949697e+02 2.259770906598430190e-02
2.000732791897522986e+02 2.268739125543385235e-02
2.000866174083649582e+02 2.279807670797369748e-02
2.000999565161921794e+02 2.294740738074008482e-02
2.001132965132932782e+02 2.311747522649263212e-02
2.001266373997275139e+02 2.334748575710919247e-02
2.001399791755541457e+02 2.495593801423516556e-02
2.001533218408325183e+02 2.532177370779739242e-02
2.001666653956219193e+02 2.527354946089065135e-02
2.001800098399816079e+02 2.361834566726951981e-02
2.001933551739709287e+02 2.322820549282998692e-02
2.002067013976491978e+02 2.302429373610090715e-02
2.002200485110757313e+02 2.287012063066448317e-02
2.002333965143097885e+02 2.274702508755896760e-02
2.002467454074107422e+02 2.264526961979551611e-02
2.002600951904379087e+02 2.256307765183961436e-02
2.002734458634505756e+02 2.249223480364203817e-02
2.002867974265081443e+02 2.242970301702800623e-02
2.003001498796699025e+02 2.237406909939110289e-02
2.003135032229952230e+02 2.232469176142635667e-02
2.003268574565434221e+02 2.228142983309446684e-02
2.003402125803738443e+02 2.224210310662795564e-02
2.003535685945458624e+02 2.220623325337794940e-02
2.003669254991188495e+02 2.217342390313130004e-02
2.003802832941521217e+02 2.214387244242224315e-02
2.003936419797050519e+02 2.211687737355219965e-02
2.004070015558370415e+02 2.209194693768355006e-02
2.004203620226074065e+02 2.206893447707743844e-02
2.004337233800755769e+02 2.204766433234726583e-02
2.004470856283008970e+02 2.202821321451663844e-02
2.004604487673427968e+02 2.201016032648023257e-02
2.004738127972606208e+02 2.199334768719911695e-02
2.004871777181137702e+02 2.197766485855193533e-02
2.005005435299616465e+02 2.196316988098571954e-02
2.005139102328636511e+02 2.194972212056874386e-02
2.005272778268791853e+02 2.193713807378449426e-02
2.005406463120676506e+02 2.192535473114758104e-02
2.005540156884884482e+02 2.191431273437897259e-02
2.005673859562010080e+02 2.190408971893315071e-02
2.005807571152647597e+02 2.189447669680314595e-02
2.005941291657391048e+02 2.188543806056317612e-02
2.006075021076835014e+02 2.187693265236128476e-02
2.006208759411573226e+02 2.186897033820371997e-02
2.006342506662200549e+02 2.186151085180287196e-02
2.006476262829311565e+02 2.185447184481579055e-02
2.006610027913500005e+02 2.184782724187750783e-02
2.006743801915360734e+02 2.184168343649428926e-02
2.006877584835488619e+02 2.183617705713031265e-02
2.007011376674477674e+02 2.183010168246163341e-02
2.007145177432922765e+02 2.182478718690742878e-02
2.007278987111418189e+02 2.181976896311309949e-02
2.007412805710558814e+02 2.181502515083486027e-02
2.007546633230939506e+02 2.181055621165052874e-02
2.007680469673154846e+02 2.180630971690646763e-02
2.007814315037799702e+02 2.180227180219400374e-02
2.007948169325468939e+02 2.179843009069283577e-02
2.008082032536757424e+02 2.179480670255156197e-02
2.008215904672260024e+02 2.179135570109379250e-02
2.008349785732571320e+02 2.178806785690466999e-02
2.008483675718287031e+02 2.178493567111982124e-02
2.008617574630001741e+02 2.178196097129229958e-02
2.008751482468310314e+02 2.177913598623174365e-02
2.008885399233808187e+02 2.177643786499163653e-02
2.009019324927090508e+02 2.177386045855208771e-02
2.009153259548752146e+02 2.177139813745907621e-02
2.009287203099388535e+02 2.176907386456717816e-02
2.009421155579595393e+02 2.176683163384638894e-02
2.009555116989967303e+02 2.176469220346378269e-02
2.009689087331099984e+02 2.176264757496498142e-02
2.009823066603588870e+02 2.176069564887888122e-02
2.009957054808029113e+02 2.175880806982099722e-02
2.010091051945016432e+02 2.175701056978609702e-02
2.010225058015146260e+02 2.175530233172619926e-02
2.010359073019013749e+02 2.175366628364605592e-02
2.010493096957214902e+02 2.175211033025713919e-02
2.010627129830345154e+02 2.175062183431698132e-02
2.010761171639000509e+02 2.174919684261315822e-02
2.010895222383776684e+02 2.174783339923528139e-02
2.011029282065268831e+02 2.174653647747354368e-02
2.011163350684073237e+02 2.174530640979859333e-02
2.011297428240785621e+02 2.174414392191267170e-02
2.011431514736001418e+02 2.174306735114971134e-02
2.011565610170317200e+02 2.174215118795247426e-02
2.011699714544328685e+02 2.174300641928716624e-02
2.011833827858631594e+02 2.174901921799161225e-02
2.011967950113821928e+02 2.174400921274988879e-02
2.012102081310496260e+02 2.173878572615623589e-02
2.012236221449250309e+02 2.173928983958908767e-02
2.012370370530680077e+02 2.174742455391411727e-02
2.012504528555382137e+02 2.174132590623394090e-02
2.012638695523952492e+02 2.173515456874002341e-02
2.012772871436987145e+02 2.173415600670399253e-02
2.012907056295083237e+02 2.173337308814815572e-02
2.013041250098836201e+02 2.173269997205995452e-02
2.013175452848842895e+02 2.173208210427228157e-02
2.013309664545699604e+02 2.173150880282631592e-02
2.013443885190002618e+02 2.173098042964694346e-02
2.013578114782348507e+02 2.173049247422827526e-02
2.013712353323334128e+02 2.173004340188094269e-02
2.013846600813555483e+02 2.172963233003741279e-02
2.013980857253609997e+02 2.172926155542177773e-02
2.014115122644093674e+02 2.172893489504501216e-02
2.014249396985603369e+02 2.172864909480081222e-02
2.014383680278735653e+02 2.172840527826082682e-02
2.014517972524087384e+02 2.172820553342654989e-02
2.014652273722255700e+02 2.172805939560581295e-02
2.014786583873836889e+02 2.172796437677712925e-02
2.014920902979428661e+02 2.172792264018277852e-02
2.015055231039627301e+02 2.172793820448716551e-02
2.015189568055029667e+02 2.172802052008645374e-02
