# %ECSV 0.9
# ---
# datatype:
# - {name: file_index, unit: , datatype: float64}
# - {name: phase, unit: , datatype: float64}
# - {name: time, unit: second, datatype: float64}
# schema: astropy-2.0
#
#
#  - - File generated by exoNoodle - -
#         V1.0.0 - MML (CEA-Saclay)
#       2021-03-25 15:37:33.308590
file_index phase time
00   0.0   0.0
01   0.06666666666666667   4685.6123712
02   0.13333333333333333   9371.2247424
03   0.2   14056.837113599999
04   0.26666666666666666   18742.4494848
05   0.3333333333333333   23428.061855999997
06   0.4   28113.674227199997
07   0.4666666666666666   32799.286598399995
08   0.5333333333333333   37484.8989696
09   0.6   42170.511340799996
10   0.6666666666666666   46856.12371199999
11   0.7333333333333333   51541.73608319999
12   0.8   56227.348454399995
13   0.8666666666666666   60912.96082559999
14   0.9333333333333332   65598.57319679999
15   1.0   70284.185568
